keyframe_id,x,y
13,11.838943220644781,34.540445350437906
13,11.924792643633099,33.1002165113692
13,11.889719261278417,33.68861530302759
13,11.912957492298055,33.29876561833047
13,11.862126117155446,34.151523969657646
13,11.844238494110783,34.45161067582944
13,11.869418795447881,34.02918039150401
13,11.844474997533192,34.44764304229581
13,11.779901562020093,35.53094122679687
13,11.778855476640597,35.54849058565375
13,11.765823430158683,35.767119069364014
13,11.743551705252269,36.140754434512445
13,11.767417398818932,35.740378299849766
13,11.738205970345831,36.23043566136607
13,11.778773081350732,35.54987286719435
13,11.781303445242191,35.50742292492376
13,11.769273732921807,35.70923602985138
13,11.73572259219818,36.27209736044409
13,11.767856272904208,35.73301565147855
13,11.73820795645819,36.23040234190745
13,11.723936036776607,36.469831211651695
13,11.71268734895489,36.658541677471845
13,11.691943738897507,37.00654105115552
13,11.672643550183558,37.3303252702886
13,11.708220979481926,36.73347047602388
13,11.692443274528834,36.9981607313195
13,11.718449883726386,36.56186812422999
